total.pckts,tcp.pct,udp.pct,other.pct,ip.src.unique,ip.dest.unique,eth.src.unique,eth.dest.unique,pkt.length.mean,pkt.length.std,pkt.length.var,pkt.length.min,pkt.length.max,pkt.length.pquartil,pkt.length.med,pkt.length.tquartil,pkt.delta.mean,pkt.delta.std,pkt.delta.var,pkt.delta.min,pkt.delta.max,pkt.delta.pquartil,pkt.delta.med,pkt.delta.tquartil,ttl.mean,ttl.std,ttl.var,ttl.min,ttl.max,ttl.pquartil,ttl.med,ttl.tquartil,tcp.flag.res.count,tcp.flag.cwr.count,tcp.flag.urg.count,tcp.flag.ack.count,tcp.flag.push.count,tcp.flag.reset.count,tcp.flag.syn.count,tcp.flag.fyn.count,dest.port.entropy,src.port.entropy,tcp.seq.entropy,label
3769,78.00477580260015,21.862563014062086,0.1326611833377553,164,168,3,3,793.3006102414433,643.8109896095159,414492.5903419842,60.0,1514.0,66.0,1083.0,1496.0,0.0002643563279384,0.0005792136793269,3.354884863194211e-07,0.0,0.007761,7e-06,7.2e-05,0.000236,82.9223486335898,33.14705018880544,1098.7269362191869,40.0,245.0,57.0,63.0,118.0,0,0,0,2882,486,14,111,70,0.6600928410418309,0.6101287515143421,0.6458633938217583,0
5032,81.06120826709062,18.839427662957075,0.0993640699523052,177,192,6,4,776.7804054054054,640.4674981986609,410198.61624885176,60.0,1514.0,66.0,999.0,1488.5,0.000198545508744,0.000489782835058,2.398872255174911e-07,0.0,0.006926,5e-06,4.1e-05,0.000155,74.1399950317965,28.05981740483817,787.3533527928594,11.0,255.128,56.0,63.0,63.0,0,0,0,4041,808,10,70,88,0.6823678254732302,0.6330969894216001,0.665647481757958,0
4189,84.24444974934352,15.660062067319169,0.095488183337312,189,178,5,5,846.9474814991645,664.5674689844225,441649.9208323614,60.0,1514.0,66.0,1084.0,1506.0,0.000238441155407,0.0004886265194767,2.387558755360095e-07,0.0,0.007964,7e-06,7.5e-05,0.000232,74.1040486989735,29.077804164009585,845.5186950004932,11.0,255.128,56.0,63.0,104.0,0,0,0,3517,364,17,24,30,0.6394065144571832,0.5892337151349631,0.700267560487661,0
3643,88.38869063958276,11.419160032939883,0.1921493274773538,164,180,4,4,837.001097996157,670.9700633550043,450200.8259186184,60.0,1514.0,66.0,1084.0,1496.0,0.0002744562174032,0.0005962425550478,3.555051844499385e-07,0.0,0.008354,7e-06,6.9e-05,0.000237,77.8431734833928,31.20597779995844,973.8130504514988,11.0,252.0,56.0,63.0,114.0,0,0,0,3197,373,10,44,32,0.6596508353364379,0.622987658328324,0.6906960815098382,0
3731,89.27901366925757,10.613776467435004,0.1072098633074242,167,173,3,3,832.0694183864915,676.4810174939587,457626.5670296616,60.0,1514.0,66.0,1083.0,1496.0,0.0002679305816135,0.0006188105001744,3.829264351261765e-07,0.0,0.009507,7e-06,6.5e-05,0.00022,77.59075314928972,32.24145282661673,1039.511280370952,40.0,244.0,56.0,63.0,116.0,0,0,0,3303,429,15,57,40,0.6439643683243872,0.5911957370383066,0.7185610457982188,0
2855,84.65849387040281,15.20140105078809,0.1401050788091068,158,167,5,5,787.3618213660245,665.5733667528087,442987.9065306688,60.0,1514.0,66.0,1083.0,1454.0,0.0003496591943957,0.0007622523390451,5.810286283798694e-07,0.0,0.010532,7e-06,9.1e-05,0.0002655,76.52825569176883,34.41422548506622,1184.338915736981,36.0,252.0,54.0,63.0,112.0,0,0,0,2394,472,15,32,25,0.6885164666371888,0.6502285089151193,0.6954589795572859,0
2792,84.9570200573066,14.863896848137536,0.1790830945558739,162,165,5,6,723.1737106017192,661.1889583757593,437170.8386780215,60.0,1514.0,66.0,417.0,1454.0,0.0003576314469914,0.0008188903288893,6.705813707484607e-07,0.0,0.009871,7e-06,8.2e-05,0.000265,73.83091332378224,29.71260627793646,882.8389718276691,36.0,253.0,56.0,63.0,63.0,0,0,0,2332,429,11,70,45,0.6759142224057868,0.6471897195598427,0.6634947851858489,0
2739,87.3311427528295,12.413289521723256,0.2555677254472435,152,157,7,7,740.850310332238,668.9154967499784,447447.9417922704,60.0,1514.0,66.0,631.0,1454.0,0.0003638192771084,0.0009367085110901,8.774228347487835e-07,0.0,0.01502,6e-06,4.9e-05,0.000236,75.69312595837897,29.86613596414196,891.9860774286137,39.0,255.128,62.0,63.0,110.0,0,0,0,2352,323,4,78,80,0.6703661354893241,0.6230983344106654,0.6758635432136509,0
3014,89.98009289980094,9.787657597876576,0.232249502322495,151,156,7,8,786.458195089582,671.0767047476927,450343.943655022,60.0,1514.0,66.0,879.0,1514.0,0.0003313832116788,0.000921745504701,8.496147754366117e-07,0.0,0.013941,6e-06,4.6e-05,0.000231,74.1120895819509,28.42533995454236,807.9999515313019,38.0,255.128,59.0,63.0,63.0,0,0,0,2669,411,4,81,64,0.6931615393610202,0.6269921339242333,0.7295317054319013,0
2955,88.83248730964468,10.829103214890017,0.338409475465313,178,185,7,6,773.7333333333333,673.1794390542728,453170.5571654255,60.0,1514.0,66.0,806.0,1496.0,0.0003378087986463,0.0007721928677301,5.962818249733363e-07,0.0,0.012162,7e-06,7.7e-05,0.0002605,81.46540676818951,32.824537446219225,1077.4502585582482,41.0,255.128,62.0,63.0,119.0,0,0,0,2586,359,5,74,47,0.6679956875224071,0.6211551673309713,0.6852944955062096,0
3491,88.11228874248066,11.658550558579202,0.2291606989401317,171,166,5,5,781.1881982240046,670.4477474418047,449500.18204978993,60.0,1514.0,66.0,861.0,1496.0,0.0002853276997994,0.0006657287699663,4.4319479516086804e-07,0.0,0.007688,7e-06,5.3e-05,0.000238,79.10022686909195,31.85375757757599,1014.6618718109798,38.0,255.128,56.0,63.0,118.0,0,0,0,3049,444,3,53,80,0.6564507102077566,0.6250794584352523,0.672818653445861,0
3599,85.718255070853,14.115031953320369,0.1667129758266185,167,165,5,6,777.5621005834954,663.6596932178677,440444.1884020344,60.0,1514.0,66.0,1003.0,1496.0,0.0002770800222283,0.0006657316005054,4.4319856391150605e-07,0.0,0.01175,6e-06,5.1e-05,0.000232,77.33839094192831,29.669806549327653,880.297420674526,2.0,255.128,62.0,63.0,110.0,0,0,0,3037,426,2,96,68,0.6765320513342261,0.6288824563519804,0.6697103743774317,0
4063,77.55353187300025,22.37263106079252,0.073837066207236,186,185,5,5,737.6037410780211,650.5571452362248,423224.5992179064,60.0,1514.0,66.0,665.0,1454.0,0.000245970711297,0.0005281075560172,2.788975907224629e-07,0.0,0.007129,7e-06,7.5e-05,0.000242,75.74126212158504,28.75228291868149,826.6937730359035,39.0,255.128,59.0,63.0,110.0,0,0,0,3107,482,7,85,73,0.6448255636729542,0.6121846114567263,0.6303709663565001,0
3686,82.55561584373304,17.308735756918068,0.1356483993488876,186,189,2,2,815.0236028214867,655.9568546031278,430279.3951008289,60.0,1514.0,66.0,1083.0,1496.0,0.000271021432447,0.0005692596051433,3.240564980479883e-07,0.0,0.007316,7e-06,7.4e-05,0.000238,80.65185051546392,31.49683598814674,992.0506772642156,43.0,253.0,59.0,63.0,118.0,0,0,0,3013,437,3,57,56,0.6706041508932076,0.6319696962206466,0.6770668488877766,0
3478,81.943645773433,17.9700977573318,0.0862564692351926,190,198,2,2,803.6877515813686,661.5925494120294,437704.7014375086,60.0,1514.0,66.0,1083.0,1484.0,0.0002870816561242,0.0005864423104571,3.4391458349429414e-07,0.0,0.007256,7e-06,8.45e-05,0.000249,83.28888096607245,33.77686099369648,1140.876338587495,41.0,244.0,56.0,63.0,120.0,0,0,0,2829,275,8,33,144,0.6147474423911518,0.5960206415588211,0.6427784855064368,0
3063,78.81162259222984,21.05778648383937,0.1305909239307868,203,207,6,6,837.8354554358472,652.1287447747135,425271.8997614434,60.0,1514.0,66.0,1084.0,1454.0,0.0003259418870388,0.0007221703684292,5.215300410371956e-07,0.0,0.011475,7e-06,8.7e-05,0.000256,77.86446784198498,33.25881403108955,1106.148710754599,34.0,255.128,56.0,63.0,110.0,0,0,0,2403,284,1,23,31,0.63244371090157,0.592694352054847,0.6456254991960438,0
2889,78.74697127033575,21.11457251644168,0.1384562132225683,197,204,4,3,782.4506749740394,648.3589718501057,420369.3563785263,60.0,1514.0,66.0,1083.0,1454.0,0.000345995500173,0.0007078531617955,5.010560986639551e-07,0.0,0.00905,8e-06,0.000104,0.000298,78.46467774316372,33.54917153075353,1125.5469103999233,39.0,243.0,55.0,63.0,112.0,0,0,0,2255,278,26,36,64,0.652708115275451,0.6359370382301281,0.6291587009192402,0
3080,78.8961038961039,20.876623376623375,0.2272727272727272,171,167,4,4,803.2324675324676,649.4462516344335,421780.43376201583,60.0,1514.0,66.0,1083.0,1454.0,0.0003245379870129,0.000717027327846,5.141281888780512e-07,0.0,0.011029,8e-06,9e-05,0.000255,81.54217792207793,35.515925927303265,1261.3809944736922,38.0,255.128,57.0,63.0,118.0,0,0,0,2411,313,4,35,20,0.6468914559853339,0.6256946232956224,0.6278183004897967,0
2841,78.59908482928546,21.18972192889828,0.2111932418162618,157,166,3,4,837.2418162618796,651.8693214739849,424933.6122789535,60.0,1514.0,66.0,1084.0,1496.0,0.0003518750439985,0.0007808672428331,6.097536509297958e-07,0.0,0.011093,8e-06,0.000105,0.000266,84.49383315733895,35.57953588566123,1265.9033738390551,2.0,255.128,59.0,63.0,119.0,0,0,0,2216,244,2,30,39,0.6432141207620485,0.6096783974347204,0.6526090019390897,0
2841,78.03590285110876,21.541710665258712,0.4223864836325237,157,161,6,5,812.0696937697994,643.3407542873244,413887.3261269836,60.0,1514.0,66.0,1083.0,1484.0,0.0003508222456881,0.0007516671061465,5.650034384627017e-07,0.0,0.009188,7e-06,9.4e-05,0.000281,83.99542485040477,34.249626184452296,1173.0368937747205,42.0,255.128,62.0,63.0,118.0,0,0,0,2200,299,2,34,28,0.6532018141398515,0.6248061965960391,0.644465621063031,0
2943,85.25314305130819,14.509004417261298,0.237852531430513,167,172,5,5,778.5361875637105,661.0724924010904,437016.8402093897,60.0,1514.0,66.0,1002.0,1490.0,0.0003393465851172,0.0007602171682646,5.779301429242625e-07,0.0,0.008221,7e-06,7.5e-05,0.000253,84.57406014271152,35.23407063494961,1241.4397335086182,39.0,255.128,62.0,63.0,119.0,0,0,0,2480,340,5,58,54,0.6702219540672033,0.6236780508241934,0.6704957090663175,1
3645,88.20301783264746,11.632373113854594,0.1646090534979424,163,162,6,5,756.7934156378601,664.4984270571783,441558.15956146416,60.0,1514.0,66.0,716.0,1496.0,0.0002741530864197,0.0006565153837616,4.310124491157458e-07,0.0,0.009269,7e-06,6.3e-05,0.000229,80.58695775034293,32.63605039531375,1065.1117854054592,39.0,243.0,62.0,63.0,119.0,0,0,0,3148,509,16,115,89,0.6758917252889769,0.6282796172167704,0.693832308077047,0
3257,84.83266809947804,15.013816395455942,0.1535155050660116,157,159,4,4,783.6619588578446,670.2667605879842,449257.5303491101,60.0,1514.0,66.0,1014.0,1496.0,0.0003064715996315,0.0007138894864763,5.096381989014023e-07,0.0,0.010004,7e-06,7.4e-05,0.000237,79.67695732268959,32.56645904705254,1060.57425486335,37.0,255.128,62.0,63.0,118.0,0,0,0,2740,303,5,45,36,0.6512031321262607,0.6072344300344814,0.6737859560772277,0
2939,85.87955086764205,13.780197346036068,0.3402517863218782,194,192,6,5,781.5410003402518,669.2713018625202,447924.07549675263,60.0,1514.0,66.0,998.0,1496.0,0.0003397519564477,0.0007735691356848,5.984092076842242e-07,0.0,0.014107,8e-06,8.8e-05,0.000282,82.15380197346035,32.53889983144105,1058.7800022405545,40.0,255.128,56.0,63.0,119.0,0,0,0,2499,357,5,50,57,0.6633504631727053,0.6328253852043012,0.6775381536496172,0
3845,90.14304291287388,9.674902470741223,0.1820546163849154,156,175,5,4,852.2218465539662,681.85534323342,464926.70909596496,60.0,1514.0,66.0,1087.0,1506.0,0.0002598691807542,0.0005592479567299,3.127582771066388e-07,0.0,0.008751,7e-06,7.2e-05,0.000233,75.62388868660597,29.88445067310744,893.0803920333918,40.0,255.128,56.0,63.0,108.0,0,0,0,3446,312,3,37,40,0.6388918408519315,0.602925894770051,0.7159892754533898,0
3656,88.7035010940919,11.13238512035011,0.1641137855579868,182,170,8,7,815.6217177242888,678.6022820010013,460501.05713696656,60.0,1514.0,66.0,1083.0,1506.0,0.0002728875820568,0.00060155747623,3.618713972082697e-07,0.0,0.00826,7e-06,6.65e-05,0.000246,76.33560749452955,30.05806256367397,903.4871250817388,41.0,255.128,56.0,63.0,112.0,0,0,0,3216,339,8,49,59,0.6309854437671828,0.6081732602294128,0.6924849184661058,0
3665,87.42155525238745,12.38744884038199,0.1909959072305593,164,162,6,6,790.2152796725784,679.034142424882,461087.36657869496,60.0,1514.0,66.0,1083.0,1506.0,0.0002717931787175,0.000579224458728,3.355009735888286e-07,0.0,0.007815,7e-06,5.6e-05,0.000244,74.66552196452932,29.278127473572415,857.208748358756,39.0,255.128,56.0,63.0,104.0,0,0,0,3169,341,8,66,62,0.6654836273762712,0.6296997300158635,0.7024290330386037,0
3029,86.4641795972268,13.337735226147243,0.1980851766259491,173,178,3,3,763.2733575437438,664.6368526185087,441742.1458586372,60.0,1514.0,66.0,808.0,1496.0,0.0003300072631231,0.0007720081693567,5.959966135535704e-07,0.0,0.008236,7e-06,7.2e-05,0.000248,80.65402178936942,32.23649332166668,1039.1915016778603,28.0,243.0,62.0,63.0,118.0,0,0,0,2587,335,0,60,75,0.6749920808730011,0.6273954168493897,0.6971101773635076,0
2499,84.19367747098839,15.64625850340136,0.1600640256102441,149,150,2,2,786.8787515006003,666.6377084835358,444405.8343721797,60.0,1514.0,66.0,1083.0,1496.0,0.0003995226090436,0.0009127205208542,8.330587491883864e-07,0.0,0.010855,8e-06,9.3e-05,0.000266,78.12002961184474,31.62672174893236,1000.249528584391,39.0,249.121,56.0,63.0,118.0,0,0,0,2083,249,4,41,53,0.647011297889416,0.6084369909247214,0.66492781557664,0
5676,93.0937279774489,6.8181818181818175,0.0880902043692741,168,172,4,4,851.5109231853418,696.9284554035282,485709.2719511476,60.0,1514.0,60.0,1454.0,1514.0,0.0001757882311486,0.0004282777733916,1.834218511812935e-07,0.0,0.008111,8e-06,8.2e-05,0.000198,89.47005197322058,34.04612325505051,1159.138508698091,29.0,242.0,63.0,63.0,128.0,0,0,0,5269,403,2,28,42,0.5356606681668583,0.514698257752174,0.7153042823557657,0
2801,86.71902891824348,13.102463405926454,0.1785076758300607,160,159,4,6,796.0481970724741,672.0734288361958,451682.6937476412,60.0,1514.0,66.0,1083.0,1496.0,0.0003567361656551,0.0008544386954575,7.300654842951496e-07,0.0,0.01128,8e-06,9.1e-05,0.000262,84.46431952873974,33.57988863409499,1127.608920678222,1.0,242.0,62.0,63.0,126.0,0,0,0,2404,286,2,46,18,0.6628738079423243,0.6339675268100967,0.6636267680172535,0
2434,85.2506162695152,14.502875924404274,0.2465078060805258,132,136,3,4,847.1536565324568,664.231654722516,441203.6911354117,60.0,1514.0,66.0,1083.0,1496.0,0.0004098299096138,0.0009249113752286,8.554610520273655e-07,0.0,0.010087,8e-06,8.9e-05,0.0002807499999999,83.75203492193918,33.16958827248332,1100.221586166063,1.0,255.128,62.0,63.0,119.75,0,0,0,2060,229,4,31,25,0.6514105613078768,0.6154237765131754,0.6673544465133783,0
2184,84.93589743589743,14.78937728937729,0.2747252747252747,148,151,5,5,753.1263736263736,664.2645629442724,441247.4095835452,60.0,1514.0,66.0,619.0,1466.0,0.0004564496336996,0.0010892805638575,1.18653214679785e-06,0.0,0.010161,7e-06,7.5e-05,0.000295,78.45647893772895,31.54523614233664,995.1019232757816,39.0,255.128,56.0,63.0,118.0,0,0,0,1820,240,6,66,61,0.6561868942900747,0.6354242419206737,0.6585751285482577,0
3967,93.31988908495084,6.478447189311823,0.201663725737333,138,147,4,4,781.3811444416435,683.7836508113473,467560.08111689467,60.0,1514.0,66.0,760.0,1514.0,0.0002519074867658,0.0007351588318728,5.404585080805958e-07,0.0,0.010079,4e-06,1.4e-05,0.000152,71.20498966473406,26.31551338311468,692.5062446168878,45.0,255.128,56.0,63.0,63.0,0,0,0,3639,517,11,122,68,0.6846556760520193,0.59385684313822,0.7022472613021407,0
2926,91.42173615857826,8.373205741626794,0.2050580997949419,146,155,4,4,781.1377306903622,682.665773110025,466032.55777590827,60.0,1514.0,66.0,961.5,1496.0,0.0003404866712235,0.0007894850596942,6.232866594804026e-07,0.0,0.008606,7e-06,5.85e-05,0.00026,77.080991797676,30.54088413277449,932.7456036115568,43.0,255.128,56.0,63.0,115.0,0,0,0,2650,338,2,49,42,0.6633463396828677,0.6262813620584194,0.6667918270747074,0
2750,88.58181818181818,11.163636363636362,0.2545454545454546,177,177,3,3,767.968,680.9151944755389,463645.502067661,60.0,1514.0,66.0,853.0,1496.0,0.000362345090909,0.0007687322533735,5.909492773767651e-07,0.0,0.00985,7e-06,9.1e-05,0.00029775,84.82111745454544,35.54884012930329,1263.720034538764,40.0,255.128,56.0,63.0,126.0,0,0,0,2380,299,10,102,51,0.6426599220996733,0.6214316011593125,0.6876268776232717,0
2715,91.0865561694291,8.655616942909761,0.2578268876611418,172,176,5,6,791.2453038674033,690.5619790807787,476875.8469519618,60.0,1514.0,66.0,688.0,1502.0,0.0003680574585635,0.0008478538116117,7.188560858645778e-07,0.0,0.016983,8e-06,9.6e-05,0.000307,89.64246482504605,40.1044007585781,1608.3629602046396,30.0,255.128,62.0,63.0,126.0,0,0,0,2450,317,5,42,24,0.6669875034618883,0.6253234204822001,0.7145997048714399,0
3010,91.09634551495016,8.737541528239202,0.1661129568106312,173,173,4,5,811.5029900332225,685.3166398101158,469658.896800628,60.0,1514.0,66.0,1016.5,1502.0,0.0003318019933554,0.0007587187149382,5.756540883974874e-07,0.0,0.008958,8e-06,9e-05,0.000278,90.03744717607974,41.89650230678856,1755.3169055427388,30.0,255.128,56.0,63.0,126.0,0,0,0,2715,474,7,49,26,0.6976748475059859,0.6217467392445808,0.7271446480881195,0
2480,91.00806451612902,8.951612903225808,0.0403225806451612,153,163,2,3,839.804435483871,688.2687326814536,473713.8483869342,60.0,1514.0,66.0,1434.0,1502.0,0.000402981048387,0.000996106438263,9.922280363490416e-07,0.0,0.013328,7e-06,6.9e-05,0.000276,90.0794758064516,45.09087836297262,2033.187311544392,30.0,245.0,57.0,63.0,126.0,0,0,0,2241,309,8,24,22,0.6308016765792227,0.5652967772816322,0.7014521010889772,0
3215,92.31726283048212,7.620528771384137,0.062208398133748,193,197,5,4,795.2818040435459,688.3720201840184,473856.0381722266,60.0,1514.0,66.0,1030.0,1502.0,0.0003105256609642,0.0007244162956437,5.247789693942035e-07,0.0,0.009845,7e-06,6.3e-05,0.000269,94.56709580093312,51.43531767421894,2645.5919042478195,40.0,245.0,56.0,63.0,126.0,0,0,0,2904,513,3,128,31,0.6426280313545262,0.5760511185401688,0.6951785963399925,0
4216,93.9516129032258,5.90607210626186,0.1423149905123339,187,187,5,7,872.186669829222,690.1272466936133,476275.6166289074,60.0,1514.0,66.0,1454.0,1514.0,0.0002365732922201,0.0005690644511387,3.2383434954987045e-07,0.0,0.009644,6e-06,4.6e-05,0.000206,83.3648489089184,40.43278887707788,1634.810416378352,30.0,255.128,56.0,63.0,119.0,0,0,0,3931,360,6,54,49,0.567999720405475,0.4927017127554005,0.7279190962285407,0
2847,90.83245521601684,8.956796628029505,0.2107481559536353,169,176,4,5,757.3133122585177,688.5388576121438,474085.7584418361,60.0,1514.0,66.0,516.0,1496.0,0.0003504200913242,0.0007667514354263,5.879077637283121e-07,0.0,0.008556,7e-06,9.1e-05,0.000295,83.32794731296102,36.01785799351976,1297.286094441355,2.0,245.0,56.0,63.0,126.0,0,0,0,2546,278,7,68,39,0.6215044458205362,0.597372570095004,0.6410319959687873,0
2583,92.25706542779712,7.510646535036779,0.2322880371660859,171,177,3,4,843.8195896244677,681.8677605554334,464943.6428848819,60.0,1514.0,66.0,1401.0,1496.0,0.0003863596593108,0.0008676610422886,7.528356843053834e-07,0.0,0.011197,7e-06,9.3e-05,0.000292,86.75186140147116,36.6828998990224,1345.635145001697,39.0,245.1,56.0,63.0,126.0,0,0,0,2368,274,4,29,24,0.6634348429998421,0.5979229409678776,0.7265560765694243,0
2561,92.85435376805935,6.989457243264349,0.1561889886762983,151,154,3,3,743.7946114798907,678.0586407524629,459763.5202990775,60.0,1514.0,66.0,513.0,1480.0,0.0003896282702069,0.0009651875000229,9.31586910200483e-07,0.0,0.013856,7e-06,8.8e-05,0.00027,82.69809878953534,34.87937960193139,1216.5711214156274,43.0,244.0,56.0,63.0,126.0,0,0,0,2351,319,3,53,49,0.6469732899488994,0.6142304949211459,0.7023749395003932,0
2919,93.4909215484755,6.44056183624529,0.0685166152792052,165,164,4,5,790.1647824597464,676.5860769937414,457768.71958178096,60.0,1514.0,66.0,851.0,1496.0,0.0003409938335046,0.0008658223992059,7.496484269667591e-07,0.0,0.014097,6e-06,5.6e-05,0.000234,83.1074775608085,38.33719936456848,1469.7408551186702,30.0,244.0,56.0,63.0,123.0,0,0,0,2686,380,6,84,68,0.665149219213793,0.599211976604701,0.7255732808344076,0
3277,88.31248092767775,11.50442477876106,0.183094293561184,175,181,4,4,767.8269758925846,668.9340076737813,447472.7066225064,60.0,1514.0,66.0,726.0,1496.0,0.0003049395788831,0.0006629163391113,4.394580726607506e-07,0.0,0.00717,7e-06,6e-05,0.000251,78.37887183399451,35.61535411241274,1268.453448552555,43.0,255.128,57.0,63.0,118.0,0,0,0,2866,406,2,59,61,0.6702662663862949,0.6075335338335837,0.6773566868962496,0
2694,88.12175204157387,11.58129175946548,0.2969561989606533,183,182,4,5,754.7253155159614,670.0610323897181,448981.7871271749,60.0,1514.0,66.0,660.5,1454.0,0.0003705675575352,0.0008930800788189,7.975920271832636e-07,0.0,0.015092,7e-06,8.1e-05,0.00025075,78.40341648106904,36.99338425099669,1368.5104783418894,36.0,255.128,56.0,63.0,118.0,0,0,0,2354,344,6,39,39,0.6521284656402135,0.6131385763952271,0.6601120179818422,0
2843,85.33239535701723,14.456559971860711,0.2110446711220542,185,186,5,5,783.1287372493845,668.7712510536081,447254.9862358081,60.0,1514.0,66.0,1066.0,1496.0,0.0003512208934224,0.0007840367284655,6.147135915830156e-07,0.0,0.012844,7e-06,8.8e-05,0.0002655,82.36193281744634,36.17187644544942,1308.4046455848584,2.0,255.128,62.0,63.0,119.0,0,0,0,2402,310,8,41,30,0.6498897974053939,0.6051852953690763,0.6608176330240951,0
2744,85.34985422740526,14.395043731778426,0.2551020408163265,154,166,5,5,758.5856413994169,659.6447297421427,435131.1694765845,60.0,1514.0,66.0,700.5,1484.0,0.0003638669825072,0.0008237131813893,6.785034051945371e-07,0.0,0.009771,7e-06,8.8e-05,0.000279,81.07747120991255,35.52044712120077,1261.70216369002,40.0,255.128,56.0,63.0,118.0,0,0,0,2295,337,2,87,63,0.6692874943131839,0.6441915276088143,0.6787835768867881,0
